HDZ,SDP,MOST,Možemo!,DP,Policy,Ideological,Scandal,Impact,id,url,title,date
-1,NO,-1,NO,NO,1,0,1,6,12586247,https://www.index.hr/vijesti/clanak/grmoja-steze-se-obruc-oko-ministrice-kulture/2542452.aspx,"Grmoja: Nakon što padnu suradnici ministrice i sama ministrica, pada i Plenković",2024-02-27
1,NO,NO,NO,NO,1,0,0,3,12586173,https://www.index.hr/vijesti/clanak/hdzov-sef-neceg-sto-se-zove-zajednica-opcina-je-protiv-ukidanja-opcina/2542428.aspx,HDZ-ov šef nečeg što se zove Zajednica općina je protiv ukidanja općina,2024-02-27
1,NO,NO,NO,NO,1,0,0,4,12586952,https://www.index.hr/vijesti/clanak/hdzova-europarlamentarka-hrvatska-se-sustavno-bori-protiv-slapp-tuzbi/2542530.aspx,HDZ-ova europarlamentarka: Hrvatska se sustavno bori protiv SLAPP tužbi,2024-02-27
1,NO,NO,NO,NO,1,0,0,4,12585999,https://www.index.hr/vijesti/clanak/plenkovic-napao-europske-tuzitelje-zele-protegnuti-nadleznost-zanima-me-zasto/2542400.aspx,"Plenković napao europske tužitelje: Žele protegnuti nadležnost, zanima me zašto",2024-02-27
-1,NO,NO,NO,1,1,0,1,7,12585987,https://www.index.hr/vijesti/clanak/cipe-o-plenkovicu-majstore-izbjegao-si-rat-nemoj-pricati-jer-nemas-pojma/2542398.aspx,"Ćipe o Plenkoviću: Majstore, izbjegao si rat. Nemoj pričati jer nemaš pojma",2024-02-27
-1,NO,NO,NO,NO,0,1,1,6,12565757,https://www.index.hr/vijesti/clanak/milanovic-ovo-je-nacionalna-katastrofa-plenkovic-ima-lukav-plan/2541229.aspx,"Milanović: Ovo je nacionalna katastrofa, Plenković ima lukav plan",2024-02-23
-1,1,NO,NO,NO,1,0,0,5,12568300,https://www.index.hr/vijesti/clanak/grbin-plenkovic-je-spreman-posvadjati-hrvatsku-s-cijelom-europskom-unijom/2541500.aspx,Grbin: Plenković je zbog Obuljen Koržinek spreman posvađati Hrvatsku s cijelom EU,2024-02-24
1,NO,NO,NO,1,1,1,0,3,12580533,https://www.index.hr/vijesti/clanak/desnica-je-u-uzletu/2535556.aspx,Desnica je u uzletu,2024-02-25
-1,NO,NO,1,NO,1,0,1,6,12586027,https://www.index.hr/vijesti/clanak/bencic-plenkovic-je-suodgovoran-za-aferu-geodetski-fakultet/2542401.aspx,"Benčić: I Plenković kriv za aferu Geodetski fakultet, novac se trošio na profiterstvo",2024-02-27
-1,1,NO,NO,NO,1,0,1,7,12585690,https://www.index.hr/vijesti/clanak/grbin-ne-zelim-da-hrvatski-vojnici-ginu-u-ukrajini/2542360.aspx,Grbin: Ne želim da hrvatski vojnici ginu u Ukrajini,2024-02-27
1,-1,-1,NO,NO,1,1,0,5,12562612,https://www.index.hr/vijesti/clanak/sabor-14-sati-raspravljao-o-svom-raspustanju/2540770.aspx,Sabor do 5 ujutro raspravljao o svom raspuštanju,2024-02-22
-1,0,NO,NO,NO,0,0,1,4,12563021,https://www.index.hr/vijesti/clanak/tko-je-hdzovka-koja-je-nocas-izvrijedjala-daliju-oreskovic/2540792.aspx,Tko je HDZ-ovka koja je noćas izvrijeđala Daliju Orešković?,2024-02-22
-1,-1,-1,-1,NO,1,1,0,7,12566033,https://www.index.hr/vijesti/clanak/bijesne-reakcije-konsterniran-sam-plenkovicevom-izjavom-o-europskim-tuziteljima/2541269.aspx,"Bijesne reakcije: ""Konsterniran sam Plenkovićevom izjavom o europskim tužiteljima""",2024-02-23
-1,1,NO,NO,NO,1,0,1,7,12567092,https://www.index.hr/vijesti/clanak/grbin-hrvatska-se-suocava-s-dva-ogromna-problema/2541375.aspx,Grbin: EU bi nam mogla blokirati 25 milijardi eura,2024-02-23
-1,NO,NO,NO,NO,0,1,1,5,12565053,https://www.index.hr/vijesti/clanak/milanovic-ne-cudi-me-da-je-plenkovic-zapanjen-izjavom-eu-tuziteljice/2541229.aspx,Milanović: Ne čudi me da je Plenković zapanjen izjavom EU tužiteljice,2024-02-23
-1,1,1,NO,NO,1,1,0,5,12560800,https://www.index.hr/vijesti/clanak/lijeva-oporba-vlada-je-presla-crtu-imenovanjem-turudica-trazimo-raspustanje-sabora/2540546.aspx,"Lijeva oporba: Vlada je prešla crtu imenovanjem Turudića, tražimo raspuštanje sabora",2024-02-21
-1,1,1,NO,NO,1,0,0,5,12560790,https://www.index.hr/vijesti/clanak/puhovski-da-je-plenkovic-covjek-velikog-poteza-prihvatio-bi-zahtjev-oporbe/2540544.aspx,"Puhovski: Da je Plenković čovjek velikog poteza, prihvatio bi zahtjev oporbe",2024-02-21
-1,0,0,0,NO,1,0,1,6,12561675,https://www.index.hr/vijesti/clanak/sabor-raspravlja-o-raspustanju-pljuste-uvrede-hdzovac-smislio-becarac/2540676.aspx,"Sabor raspravlja o raspuštanju. Pljušte uvrede, HDZ-ovac smislio bećarac",2024-02-21
-1,NO,NO,NO,NO,0,0,1,4,12562402,https://www.index.hr/vijesti/clanak/smijenjen-hdzov-sef-osjeckog-zatvora-djevojci-govorio-kako-je-zeli-malo-zarobiti/2540752.aspx,"Smijenjen HDZ-ov šef zatvora. Cura htjela posao, on: Želim te vidjeti, nismo djeca",2024-02-21
-1,NO,NO,NO,NO,0,1,1,5,12562620,https://www.index.hr/vijesti/clanak/hdzovac-smisljao-slogane-za-oporbu-za-mozemo-je-mi-travu-ne-kosimo-mi-ju-motamo/2540771.aspx,"HDZ-ovka vrijeđala Orešković, ona joj odgovorila: Bando lopovska",2024-02-22
-1,NO,NO,NO,NO,0,1,1,5,12559786,https://www.index.hr/vijesti/clanak/vandjelic-ministrica-obuljen-ce-kadtad-biti-uhicena/2540439.aspx,Vanđelić: Ministrica Obuljen će kad-tad biti uhićena,2024-02-20
-1,NO,NO,1,NO,1,1,0,6,12560306,https://www.index.hr/vijesti/clanak/glavasevic-o-koaliciji-sdpa-i-mozemo-postoje-dva-argumenta-za-to/2540500.aspx,Glavašević o koaliciji SDP-a i Možemo: Postoje dva argumenta za to,2024-02-21
-1,1,NO,NO,NO,1,0,0,5,12561865,https://www.index.hr/vijesti/clanak/grbin-i-hdzovci-se-prepucavali-u-saboru-cemu-panika/2540709.aspx,"HDZ-ovac Grbinu: Što izbori budu kasnije, to ćete dulje biti predsjednik stranke",2024-02-21
-1,NO,NO,1,NO,1,1,0,5,12562499,https://www.index.hr/vijesti/clanak/hdzovac-hrvatsku-se-voli-radom-kekin-znate-sto-najbolje-radite-kradete/2540757.aspx,HDZ-ovac: Obećajte da ćete očistiti Zagreb do ljeta. Kekin: Ništa vi ne brinite...,2024-02-21
-1,1,NO,NO,NO,1,0,0,5,12562182,https://www.index.hr/vijesti/clanak/hdzovka-napala-grbina-velik-ste-po-gabaritima-ali-ste-sitni-i-mali-politicar/2540736.aspx,HDZ-ovka napala Grbina: Sram vas bilo. Opalili ste pljusku hrvatskim proljećarima,2024-02-21
-1,NO,NO,NO,NO,0,0,1,6,12558042,https://www.index.hr/vijesti/clanak/milanovic-poslao-priopcenje-o-plenkovicu-lazov-zastitnik-kriminala-potrcko/2540236.aspx,"Milanović poslao priopćenje o Plenkoviću: ""Lažov, zaštitnik kriminala, potrčko...""",2024-02-20
-1,NO,NO,NO,NO,0,0,1,7,12557884,https://www.index.hr/vijesti/clanak/milanovic-plenkovic-je-lazov-glavni-zastitnik-kriminala-ursulin-potrcko/2540236.aspx,"Milanović: Plenković je lažov, glavni zaštitnik kriminala, Ursulin potrčko...",2024-02-20
NO,0,NO,-1,NO,1,0,0,4,12558187,https://www.index.hr/vijesti/clanak/mozemo-i-dalje-ne-zeli-u-nacionalnu-koaliciju-sa-sdpom-grbin-necu-ih-vise-zvati/2540256.aspx,Možemo i dalje ne želi u nacionalnu koaliciju sa SDP-om. Grbin: Neću ih više zvati,2024-02-20
1,NO,NO,NO,NO,1,0,0,3,12558818,https://www.index.hr/vijesti/clanak/plenkovic-nastavit-cemo-prenositi-svoja-uspjesna-iskustva-bugarima/2540352.aspx,Plenković: Nastavit ćemo prenositi svoja uspješna iskustva Bugarima,2024-02-20
0,NO,NO,NO,NO,1,0,0,3,12557866,https://www.index.hr/vijesti/clanak/tomasevic-nisam-znao-da-vaterpolisti-zele-organizirani-docek-na-trgu/2540227.aspx,Tomašević: Nisam znao da vaterpolisti žele organizirani doček na Trgu,2024-02-20
1,0,1,-1,1,1,0,0,3,12559448,https://www.index.hr/vijesti/clanak/anketa-pala-potpora-hdzu-most-i-dp-prestigli-mozemo/2540407.aspx,Anketa: Pala potpora HDZ-u. Most i DP prestigli Možemo,2024-02-20
-1,0,NO,1,NO,1,1,0,5,12558177,https://www.index.hr/vijesti/clanak/bencic-nazivati-nekoga-putinofilom-jer-se-ne-slaze-s-vladom-je-dno-dna/2540265.aspx,Benčić: Nazivati nekoga putinofilom jer se ne slaže s vladom je dno dna,2024-02-20
-1,1,NO,1,NO,1,0,1,6,12558462,https://www.index.hr/vijesti/clanak/grbin-sdp-nije-radikalna-ljevica-bencic-nije-ni-mozemo/2540301.aspx,Benčić: Više nećemo raspravljati o koaliciji s SDP-om u svim jedinicama,2024-02-20
0,0,NO,1,NO,1,1,0,4,12558203,https://www.index.hr/vijesti/clanak/grad-zagreb-dvostruko-povecao-uskrsnicu-evo-tko-na-nju-ima-pravo/2540240.aspx,Grad Zagreb dvostruko povećao uskrsnicu. Evo tko na nju ima pravo,2024-02-20
0,NO,NO,NO,1,1,0,0,4,12559474,https://www.index.hr/vijesti/clanak/hdz-hgs-i-dp-traze-sjednicu-vijeca-u-splitu-neka-nam-ivosevic-polozi-racune/2540417.aspx,"HDZ, HGS i DP traže sjednicu Vijeća u Splitu: ""Neka nam Ivošević položi račune""",2024-02-20
1,NO,NO,NO,NO,1,0,0,3,12553869,https://www.index.hr/vijesti/clanak/plenkovic-kakve-promjene-smrt-navalnog-moze-donijeti-rusiji-nazalost-nikakve/2540071.aspx,Plenković: Kakve promjene smrt Navalnog može donijeti Rusiji? Nažalost nikakve,2024-02-19
-1,-1,NO,-1,NO,0,1,0,4,12547154,https://www.index.hr/vijesti/clanak/sukob-sefa-socijaldemokrata-i-hdzovke-to-je-govor-mrznje/2539822.aspx,"Sukob šefa Socijaldemokrata i HDZ-ovke. ""To je govor mržnje""",2024-02-19
NO,NO,NO,NO,0,0,1,0,3,12546694,https://www.index.hr/vijesti/clanak/troskot-ocekivao-sam-puno-vise-ljudi-na-prosvjedu/2539812.aspx,Troskot: Očekivao sam puno više ljudi na prosvjedu,2024-02-19
1,-1,NO,NO,NO,1,1,0,5,12552839,https://www.index.hr/vijesti/clanak/uzivo-plenkovic-prosvjedovala-je-proruska-ljevica-imali-su-jednu-hrvatsku-zastavu/2540035.aspx,UŽIVO Plenković o Milanoviću: S kim se ovaj sastao u 5 godina? Gdje je bio? Ništa,2024-02-19
-1,NO,NO,NO,NO,1,0,0,5,12549974,https://www.index.hr/vijesti/clanak/zurovec-ono-sto-rade-konzervatori-je-sramota-hrpa-novca-nam-odlazi-ispod-radara/2539944.aspx,Zurovec: Ono što rade konzervatori je sramota. Hrpa novca nam odlazi ispod radara,2024-02-19
-1,1,NO,1,NO,1,1,0,5,12554852,https://www.index.hr/vijesti/clanak/kekin-plenkovic-je-stao-na-stranu-lazi-hdzu-je-dogorjelo/2540090.aspx,Kekin: Plenković je stao na stranu laži. HDZ-u je dogorjelo,2024-02-19
0,NO,NO,NO,NO,1,0,0,4,12545960,https://www.index.hr/vijesti/clanak/kraj-dugogodisnje-pravne-trakavice-oko-projekta-golf-resorta-na-srdju/2539793.aspx,Kraj dugogodišnje pravne trakavice oko projekta golf resorta na Srđu,2024-02-19
1,NO,NO,NO,NO,0,1,0,4,12551325,https://www.index.hr/vijesti/clanak/njonjo-11-razularenih-revolucionara-vrijedjalo-je-premijera-i-hdz/2539994.aspx,Njonjo: Na prosvjedu je bilo ljudi koji su protiv NATO-a i privatnog vlasništva,2024-02-19
1,1,NO,NO,NO,1,0,0,4,12549331,https://www.index.hr/vijesti/clanak/picula-na-izbore-za-europski-parlament-moglo-bi-izaci-preko-50-posto/2539913.aspx,Picula: Na izbore za Europski parlament moglo bi izaći preko 50 posto,2024-02-19
1,-1,NO,NO,NO,1,1,0,5,12552850,https://www.index.hr/vijesti/clanak/plenkovic-napadao-oporbu-i-milanovica-nakon-pitanja-o-turudicu-prekinuo-presicu/2540035.aspx,Plenković napadao oporbu i Milanovića. Nakon pitanja o Turudiću prekinuo presicu,2024-02-19
1,NO,NO,NO,NO,0,1,0,2,12542607,https://www.index.hr/vijesti/clanak/hdzova-ministrica-napala-oporbu-zbog-jezika-u-totalno-nepismenom-tvitu/2539579.aspx,HDZ-ova ministrica napala oporbu zbog jezika. U totalno nepismenom tvitu,2024-02-18
-1,0,0,0,0,1,0,0,4,12543887,https://www.index.hr/vijesti/clanak/habijan-na-prosvjedu-nije-bilo-niceg-osim-klevete-i-govora-mrznje/2539734.aspx,Habijan: 56 godina traje borba da dobijemo Zakon o hrvatskom jeziku,2024-02-18
0,1,NO,1,NO,1,0,0,6,12543820,https://www.index.hr/vijesti/clanak/lalic-vise-ljudi-bi-izaslo-na-izbore-ako-mozemo-udje-u-koaliciju-s-sdpom/2539732.aspx,Lalić: Više ljudi bi izašlo na izbore ako Možemo uđe u koaliciju s SDP-om,2024-02-18
-1,0,NO,0,NO,0,1,0,5,12542864,https://www.index.hr/vijesti/clanak/puhovski-o-prosvjedu-na-prosvjed-je-trebalo-dovesti-desnicu/2539610.aspx,"Puhovski o prosvjedu: To nisu bile liberalne poruke, nego poruke očaja",2024-02-18
-1,NO,NO,NO,NO,0,1,0,5,12543475,https://www.index.hr/vijesti/clanak/puljak-imam-teoriju-da-turudic-zna-nesto-o-plenkovicu-i-da-ga-drzi-u-saci/2539695.aspx,Puljak: Netko Plenkovića drži u šaci. Možda Turudić zna nešto,2024-02-18
-1,1,NO,1,NO,1,0,0,6,12540847,https://www.index.hr/vijesti/clanak/uzivo-markov-trg-je-pun-ljudi-stoje-i-u-ulicama-poceo-je-prosvjed-protiv-hdza/2539362.aspx,"UŽIVO Markov trg je pun, ljudi stoje i u ulicama. Počeo je prosvjed protiv HDZ-a",2024-02-17
-1,NO,NO,NO,NO,1,0,0,6,12541039,https://www.index.hr/vijesti/clanak/uzivo-zavrsen-je-prosvjed-markov-trg-bio-krcat-beljak-u-pakao-s-bandom-lopovskom/2539362.aspx,"UŽIVO Završen je prosvjed, Markov trg je krcat. Beljak: U pakao s bandom lopovskom",2024-02-17
-1,NO,NO,NO,NO,0,1,1,6,12541118,https://www.index.hr/vijesti/clanak/video-beljak-dosta-hdza-u-pakao-s-tom-lopovskom-bandom/2539424.aspx,"VIDEO Beljak: Dosta HDZ-a, u pakao s tom lopovskom bandom",2024-02-17
-1,NO,NO,NO,NO,1,0,0,6,12541115,https://www.index.hr/vijesti/clanak/zavrsen-je-prosvjed-oporbe-markov-trg-bio-krcat-beljak-u-pakao-s-bandom-lopovskom/2539362.aspx,"Završen je prosvjed oporbe, Markov trg bio krcat. Beljak: U pakao s bandom lopovskom",2024-02-17
-1,1,NO,NO,NO,1,1,0,6,12543317,https://www.index.hr/vijesti/clanak/grbin-plenkovic-je-odlijepio-podsjetio-me-na-tudjmana/2539673.aspx,"Grbin: Plenković traži kretenski zakon o jeziku, kukavica je",2024-02-18
-1,NO,NO,1,NO,0,1,0,4,12541692,https://www.index.hr/vijesti/clanak/pogledajte-snimku-prosvjeda-dronom-hdz-kaze-da-nije-bilo-puno-ljudi/2539483.aspx,Pogledajte snimku prosvjeda dronom. HDZ kaže da nije bilo puno ljudi,2024-02-17
-1,NO,NO,NO,NO,1,1,0,6,12541303,https://www.index.hr/vijesti/clanak/puljak-na-prosvjedu-pravomocno-osudjene-stranke-treba-zabraniti-i-ukinuti/2539441.aspx,Puljak na prosvjedu: Pravomoćno osuđene stranke treba zabraniti i ukinuti,2024-02-17
-1,NO,NO,1,NO,1,0,0,5,12541492,https://www.index.hr/vijesti/clanak/ursa-raukar-razgovarala-sam-s-glasacima-hdza-i-njima-je-previse-sve-sto-se-dogadja/2539469.aspx,"Urša Raukar: Razgovarala sam s glasačima HDZ-a, i njima je previše sve što se događa",2024-02-17
-1,1,NO,NO,NO,1,1,0,6,12540572,https://www.index.hr/vijesti/clanak/uskoro-krece-prosvjed-pocinje-okupljanje-na-markovom-trgu-dosta-je/2539362.aspx,"Uskoro kreće prosvjed, počinje okupljanje na Markovom trgu. ""Dosta je""",2024-02-17
-1,NO,NO,NO,NO,1,0,0,6,12540928,https://www.index.hr/vijesti/clanak/uzivo-markov-trg-je-krcat-beljak-u-pakao-s-tom-bandom-lopovskom/2539362.aspx,UŽIVO Markov trg je krcat. Beljak: U pakao s tom bandom lopovskom,2024-02-17
1,NO,NO,NO,NO,1,1,0,4,12541305,https://www.index.hr/vijesti/clanak/oporbeni-prosvjed-je-uspio-to-nije-toliki-problem-za-hdz-koliki-je-za-desnicu/2539444.aspx,"Oporbeni prosvjed je uspio. To nije toliki problem za HDZ, koliki je za desnicu",2024-02-17
1,NO,NO,NO,NO,1,1,0,5,12541209,https://www.index.hr/vijesti/clanak/plenkovic-o-prosvjedu-oporbe-ovo-je-bio-proruski-skup/2539425.aspx,Plenković o prosvjedu oporbe: Ovo je bio proruski skup,2024-02-17
1,NO,NO,NO,NO,1,0,0,4,12541417,https://www.index.hr/vijesti/clanak/plenkovic-europski-tuzitelji-su-nasi-ljudi-koji-rade-za-pristojnu-europsku-placu/2539454.aspx,"Plenković: Ja sam se polomio da dobijemo milijarde za obnovu, a ne prosvjednici",2024-02-17
1,NO,NO,NO,NO,1,0,0,4,12541123,https://www.index.hr/vijesti/clanak/plenkovic-ovo-je-bio-skup-radikalne-ljevice-poruke-su-bile-vulgarne-i-primitivne/2539425.aspx,Plenković: Ovo je bio skup radikalne ljevice. Poruke su bile vulgarne i primitivne,2024-02-17
-1,NO,NO,NO,NO,1,1,0,6,12541040,https://www.index.hr/vijesti/clanak/pogledajte-govor-katarine-peovic-vikala-je-hdz-kvislinzi-izdajice-lopovi/2539408.aspx,"Pogledajte govor Katarine Peović, vikala je: ""HDZ kvislinzi, izdajice, lopovi""",2024-02-17
-1,NO,NO,NO,NO,0,1,0,3,12540896,https://www.index.hr/magazin/clanak/janko-popovic-volaric-na-prosvjedu-protiv-hdza-sinu-mi-je-rodjendan-ovo-je-poklon/2539398.aspx,Janko Popović Volarić na prosvjedu protiv HDZ-a: Sinu mi je rođendan. Ovo je poklon,2024-02-17
0,1,NO,NO,NO,0,1,0,3,12541404,https://www.index.hr/vijesti/clanak/medved-o-satorasima-to-je-bilo-nuzno-fred-matic-da-velika-nuzda/2539452.aspx,"Medved o šatorašima: To je bilo nužno. Fred Matić: Da, velika nužda",2024-02-17
1,NO,NO,NO,NO,1,0,0,3,12541131,https://www.index.hr/vijesti/clanak/medved-555-dana-braniteljskog-prosvjeda-je-bilo-nuzno/2539415.aspx,Medved: 555 dana braniteljskog prosvjeda je bilo nužno,2024-02-17
-1,NO,NO,1,NO,0,1,0,5,12541211,https://www.index.hr/vijesti/clanak/mozemo-objavio-sliku-prosvjeda-iz-zraka-pogledajte-koliko-je-ljudi-bilo/2539435.aspx,Možemo objavio sliku prosvjeda iz zraka. Pogledajte koliko je ljudi bilo,2024-02-17
-1,NO,NO,1,NO,0,1,0,5,12541599,https://www.index.hr/vijesti/clanak/mozemo-objavio-snimku-prosvjeda-iz-zraka-pogledajte-koliko-je-ljudi-bilo/2539435.aspx,Možemo objavio snimku prosvjeda iz zraka. Pogledajte koliko je ljudi bilo,2024-02-17
NO,1,NO,1,NO,1,0,0,5,12541797,https://www.index.hr/vijesti/clanak/grbin-ovo-je-prijelomni-trenutak-stavljam-ego-sa-strane-i-zovem-mozemo-u-koaliciju/2539494.aspx,Grbin: Ovo je prijelomni trenutak. Stavljam ego sa strane i zovem Možemo u koaliciju,2024-02-17
0,NO,1,-1,NO,0,1,0,4,12540944,https://www.index.hr/vijesti/clanak/grmoja-prosvjed-je-lijevi-umjesto-antivladin/2539407.aspx,"Grmoja: Prosvjed je lijevi, umjesto antivladin.",2024-02-17
1,NO,NO,NO,NO,1,0,0,3,12541486,https://www.index.hr/vijesti/clanak/hdz-objavio-fotku-s-prosvjeda-okolne-ulice-nisu-bile-dupkom-pune-ovo-je-dokaz/2539462.aspx,"HDZ objavio fotku s prosvjeda: ""Okolne ulice nisu bile dupkom pune, ovo je dokaz""",2024-02-17
1,NO,NO,NO,NO,1,0,0,4,12542060,https://www.index.hr/vijesti/clanak/hdzov-ministar-to-je-bio-tragican-skup-culi-smo-jedino-salve-uvreda-i-lazi/2539526.aspx,"HDZ-ov ministar o Turudićevim lažima: Ne mogu ja ulaziti u to, nemam tih podataka",2024-02-17
-1,1,NO,NO,NO,0,1,0,3,12541133,https://www.index.hr/vijesti/clanak/hdz-samo-80-splicana-stiglo-na-prosvjed-i-puljkovi-se-time-hvale/2539427.aspx,HDZ: Samo 80 Splićana stiglo na prosvjed. I Puljkovi se time hvale,2024-02-17
1,NO,NO,NO,NO,1,1,0,4,12533376,https://www.index.hr/vijesti/clanak/video-ministar-grlic-radman-oporbi-u-saboru-necete-u-cavoglave-niste-ni-prije/2539176.aspx,"VIDEO Ministar Grlić Radman oporbi u saboru: Nećete u Čavoglave, niste ni prije",2024-02-16
-1,NO,NO,1,NO,1,1,0,5,12540931,https://www.index.hr/vijesti/clanak/bencic-na-prosvjedu-jedini-koji-trebaju-otici-iz-hrvatske-su-plenkovic-i-hdz/2539394.aspx,Benčić na prosvjedu: Jedini koji trebaju otići iz Hrvatske su Plenković i HDZ,2024-02-17
-1,1,NO,1,NO,1,1,0,5,12540448,https://www.index.hr/vijesti/clanak/dva-busa-iz-splita-krenula-na-prosvjed-bencic-turudic-je-kap-koja-je-prelila-casu/2539354.aspx,Dva busa iz Splita krenula na prosvjed. Benčić: Turudić je kap koja je prelila čašu,2024-02-17
-1,1,NO,0,NO,1,0,0,5,12541870,https://www.index.hr/vijesti/clanak/grbin-pozvao-mozemo-u-koaliciju-protiv-hdza-sandra-bencic-mu-odgovorila/2539500.aspx,Grbin pozvao Možemo u koaliciju protiv HDZ-a. Sandra Benčić mu odgovorila,2024-02-17
-1,1,NO,NO,NO,1,1,0,6,12541113,https://www.index.hr/vijesti/clanak/grbin-hrvatska-moze-biti-bolja-dosta-je-korupcije-ap-odlazi/2539421.aspx,"Grbin: Dosta je HDZ-ove Hrvatske u kojoj nas kradu, vrijeđaju, napadaju i prijete",2024-02-17
-1,1,0,1,NO,1,1,0,7,12534419,https://www.index.hr/vijesti/clanak/oporba-o-upadu-policije-u-ministarstvo-plenkoviceva-vlada-je-rasadnik-kriminalaca/2539214.aspx,Oporba o upadu policije: Vidimo zašto Turudić smatra da EPPO nije potreban,2024-02-16
-1,NO,0,NO,1,0,1,0,6,12532844,https://www.index.hr/vijesti/clanak/penava-tastina-je-velik-grijeh-krecem-od-sebe-jasno-je-sto-moramo-uciniti/2539149.aspx,"Penava: Taština je velik grijeh, krećem od sebe. Jasno je što moramo učiniti",2024-02-16
-1,1,NO,NO,NO,0,1,0,4,12535976,https://www.index.hr/vijesti/clanak/sdpovka-ahmetovic-plenkovic-je-lazno-umiveni-europejac-pretvara-se-u-karamarka/2539265.aspx,"SDP-ovka Ahmetović: Oba su pala, oba će pasti",2024-02-16
-1,1,NO,1,NO,0,1,1,6,12531754,https://www.index.hr/vijesti/clanak/sutra-je-prosvjed-oporba-policija-upravo-upala-u-ministarstvo-to-je-simbolicno/2539101.aspx,"Sutra je prosvjed. Oporba: Policija upravo upala u ministarstvo, to je simbolično",2024-02-16
-1,1,NO,1,NO,1,1,1,6,12531194,https://www.index.hr/vijesti/clanak/uzivo-oporba-najavljuje-sutrasnji-prosvjed-ovo-je-kap-koja-je-prelila-casu/2539101.aspx,"UŽIVO Oporba najavljuje sutrašnji prosvjed: ""Ovo je kap koja je prelila čašu""",2024-02-16
NO,-1,NO,NO,NO,0,0,1,4,12538359,https://www.index.hr/vijesti/clanak/grbin-i-sdpovci-napadnuti-u-zadru-maskirani-covjek-ih-prolio-crnom-tekucinom/2539313.aspx,FOTO Grbin i SDP-ovci napadnuti u Zadru,2024-02-16
-1,NO,NO,1,NO,0,1,1,6,12536455,https://www.index.hr/vijesti/clanak/kekin-plenkovic-sludjuje-gradjane-pravi-ih-ludima/2539276.aspx,"Kekin: Plenković sluđuje građane, pravi ih ludima",2024-02-16
1,NO,-1,NO,NO,1,0,0,3,12533369,https://www.index.hr/vijesti/clanak/miletic-od-151-zastupnika-u-sabornici-ih-je-samo-pet/2539187.aspx,Miletić: Samo je pet zastupnika u sabornici od 151,2024-02-16
